category_id,product_id,inserted_at,updated_at
21,7898,2020-03-03 12:44:00,
2,7899,2020-03-03 12:44:00,
2,7900,2020-03-03 12:44:00,
3,7901,2020-03-03 12:44:00,
4,7902,2020-03-03 12:44:00,
5,7903,2020-03-03 12:44:00,
6,7904,2020-03-03 12:44:00,
7,7905,2020-03-03 12:44:00,
8,7906,2020-03-03 12:44:00,
9,7907,2020-03-03 12:44:00,
10,7908,2020-03-03 12:44:00,
11,7909,2020-03-03 12:44:00,
12,7910,2020-03-03 12:44:00,
13,7911,2020-03-03 12:44:00,
14,7912,2020-03-03 12:44:00,
15,7913,2020-03-03 12:44:00,
16,7914,2020-03-03 12:44:00,
17,7915,2020-03-03 12:44:00,
18,7916,2020-03-03 12:44:00,
19,7917,2020-03-03 12:44:00,
20,7918,2020-03-03 12:44:00,
21,7919,2020-03-03 12:44:00,
21,7920,2020-03-03 12:44:00,
2,7921,2020-03-03 12:44:00,
2,7922,2020-03-03 12:44:00,
3,7923,2020-03-03 12:44:00,
4,7924,2020-03-03 12:44:00,
5,7925,2020-03-03 12:44:00,
6,7926,2020-03-03 12:44:00,
7,7927,2020-03-03 12:44:00,
8,7928,2020-03-03 12:44:00,
9,7929,2020-03-03 12:44:00,
10,7930,2020-03-03 12:44:00,
11,7931,2020-03-03 12:44:00,
12,7932,2020-03-03 12:44:00,
13,7933,2020-03-03 12:44:00,
14,7934,2020-03-03 12:44:00,
15,7935,2020-03-03 12:44:00,
16,7936,2020-03-03 12:44:00,
17,7937,2020-03-03 12:44:00,
18,7938,2020-03-03 12:44:00,
19,7939,2020-03-03 12:44:00,
20,7940,2020-03-03 12:44:00,
21,7941,2020-03-03 12:44:00,
21,7942,2020-03-03 12:44:00,
2,7943,2020-03-03 12:44:00,
2,7944,2020-03-03 12:44:00,
3,7945,2020-03-03 12:44:00,
4,7946,2020-03-03 12:44:00,
5,7947,2020-03-03 12:44:00,
6,7948,2020-03-03 12:44:00,
7,7949,2020-03-03 12:44:00,
8,7950,2020-03-03 12:44:00,
9,7951,2020-03-03 12:44:00,
10,7952,2020-03-03 12:44:00,
11,7953,2020-03-03 12:44:00,
12,7954,2020-03-03 12:44:00,
13,7955,2020-03-03 12:44:00,
14,7956,2020-03-03 12:44:00,
15,7957,2020-03-03 12:44:00,
16,7958,2020-03-03 12:44:00,
17,7959,2020-03-03 12:44:00,
18,7960,2020-03-03 12:44:00,
19,7961,2020-03-03 12:44:00,
20,7962,2020-03-03 12:44:00,
21,7963,2020-03-03 12:44:00,
21,7964,2020-03-03 12:44:00,
2,7965,2020-03-03 12:44:00,
2,7966,2020-03-03 12:44:00,
3,7967,2020-03-03 12:44:00,
4,7968,2020-03-03 12:44:00,
5,7969,2020-03-03 12:44:00,
6,7970,2020-03-03 12:44:00,
7,7971,2020-03-03 12:44:00,
8,7972,2020-03-03 12:44:00,
9,7973,2020-03-03 12:44:00,
10,7974,2020-03-03 12:44:00,
11,7975,2020-03-03 12:44:00,
12,7976,2020-03-03 12:44:00,
13,7977,2020-03-03 12:44:00,
14,7978,2020-03-03 12:44:00,
15,7979,2020-03-03 12:44:00,
16,7980,2020-03-03 12:44:00,
17,7981,2020-03-03 12:44:00,
18,7982,2020-03-03 12:44:00,
19,7983,2020-03-03 12:44:00,
20,7984,2020-03-03 12:44:00,
21,7985,2020-03-03 12:44:00,
21,7986,2020-03-03 12:44:00,
2,7987,2020-03-03 12:44:00,
2,7988,2020-03-03 12:44:00,
3,7989,2020-03-03 12:44:00,
4,7990,2020-03-03 12:44:00,
5,7991,2020-03-03 12:44:00,
6,7992,2020-03-03 12:44:00,
7,7993,2020-03-03 12:44:00,
8,7994,2020-03-03 12:44:00,
9,7995,2020-03-03 12:44:00,
10,7996,2020-03-03 12:44:00,
11,7997,2020-03-03 12:44:00,
12,7998,2020-03-03 12:44:00,
13,7999,2020-03-03 12:44:00,
14,8000,2020-03-03 12:44:00,
15,8001,2020-03-03 12:44:00,
16,8002,2020-03-03 12:44:00,
17,8003,2020-03-03 12:44:00,
18,8004,2020-03-03 12:44:00,
19,8005,2020-03-03 12:44:00,
20,8006,2020-03-03 12:44:00,
21,8007,2020-03-03 12:44:00,
21,8008,2020-03-03 12:44:00,
2,8009,2020-03-03 12:44:00,
2,8010,2020-03-03 12:44:00,
3,8011,2020-03-03 12:44:00,
4,8012,2020-03-03 12:44:00,
5,8013,2020-03-03 12:44:00,
6,8014,2020-03-03 12:44:00,
7,8015,2020-03-03 12:44:00,
8,8016,2020-03-03 12:44:00,
9,8017,2020-03-03 12:44:00,
10,8018,2020-03-03 12:44:00,
11,8019,2020-03-03 12:44:00,
12,8020,2020-03-03 12:44:00,
13,8021,2020-03-03 12:44:00,
14,8022,2020-03-03 12:44:00,
15,8023,2020-03-03 12:44:00,
16,8024,2020-03-03 12:44:00,
17,8025,2020-03-03 12:44:00,
18,8026,2020-03-03 12:44:00,
19,8027,2020-03-03 12:44:00,
20,8028,2020-03-03 12:44:00,
21,8029,2020-03-03 12:44:00,
21,8030,2020-03-03 12:44:00,
2,8031,2020-03-03 12:44:00,
2,8032,2020-03-03 12:44:00,
3,8033,2020-03-03 12:44:00,
4,8034,2020-03-03 12:44:00,
5,8035,2020-03-03 12:44:00,
6,8036,2020-03-03 12:44:00,
7,8037,2020-03-03 12:44:00,
8,8038,2020-03-03 12:44:00,
9,8039,2020-03-03 12:44:00,
10,8040,2020-03-03 12:44:00,
11,8041,2020-03-03 12:44:00,
12,8042,2020-03-03 12:44:00,
13,8043,2020-03-03 12:44:00,
14,8044,2020-03-03 12:44:00,
15,8045,2020-03-03 12:44:00,
16,8046,2020-03-03 12:44:00,
17,8047,2020-03-03 12:44:00,
18,8048,2020-03-03 12:44:00,
19,8049,2020-03-03 12:44:00,
20,8050,2020-03-03 12:44:00,
21,8051,2020-03-03 12:44:00,
21,8052,2020-03-03 12:44:00,
2,8053,2020-03-03 12:44:00,
2,8054,2020-03-03 12:44:00,
3,8055,2020-03-03 12:44:00,
4,8056,2020-03-03 12:44:00,
5,8057,2020-03-03 12:44:00,
6,8058,2020-03-03 12:44:00,
7,8059,2020-03-03 12:44:00,
8,8060,2020-03-03 12:44:00,
9,8061,2020-03-03 12:44:00,
10,8062,2020-03-03 12:44:00,
11,8063,2020-03-03 12:44:00,
12,8064,2020-03-03 12:44:00,
13,8065,2020-03-03 12:44:00,
14,8066,2020-03-03 12:44:00,
15,8067,2020-03-03 12:44:00,
16,8068,2020-03-03 12:44:00,
17,8069,2020-03-03 12:44:00,
18,8070,2020-03-03 12:44:00,
19,8071,2020-03-03 12:44:00,
20,8072,2020-03-03 12:44:00,
21,8073,2020-03-03 12:44:00,
21,8074,2020-03-03 12:44:00,
2,8075,2020-03-03 12:44:00,
2,8076,2020-03-03 12:44:00,
3,8077,2020-03-03 12:44:00,
4,8078,2020-03-03 12:44:00,
5,8079,2020-03-03 12:44:00,
6,8080,2020-03-03 12:44:00,
7,8081,2020-03-03 12:44:00,
8,8082,2020-03-03 12:44:00,
9,8083,2020-03-03 12:44:00,
10,8084,2020-03-03 12:44:00,
11,8085,2020-03-03 12:44:00,
12,8086,2020-03-03 12:44:00,
13,8087,2020-03-03 12:44:00,
14,8088,2020-03-03 12:44:00,
15,8089,2020-03-03 12:44:00,
16,8090,2020-03-03 12:44:00,
17,8091,2020-03-03 12:44:00,
18,8092,2020-03-03 12:44:00,
19,8093,2020-03-03 12:44:00,
20,8094,2020-03-03 12:44:00,
21,8095,2020-03-03 12:44:00,
21,8096,2020-03-03 12:44:00,
2,8097,2020-03-03 12:44:00,
2,8098,2020-03-03 12:44:00,
3,8099,2020-03-03 12:44:00,
4,8100,2020-03-03 12:44:00,
5,8101,2020-03-03 12:44:00,
6,8102,2020-03-03 12:44:00,
7,8103,2020-03-03 12:44:00,
8,8104,2020-03-03 12:44:00,
9,8105,2020-03-03 12:44:00,
10,8106,2020-03-03 12:44:00,
11,8107,2020-03-03 12:44:00,
12,8108,2020-03-03 12:44:00,
13,8109,2020-03-03 12:44:00,
14,8110,2020-03-03 12:44:00,
15,8111,2020-03-03 12:44:00,
16,8112,2020-03-03 12:44:00,
17,8113,2020-03-03 12:44:00,
18,8114,2020-03-03 12:44:00,
19,8115,2020-03-03 12:44:00,
20,8116,2020-03-03 12:44:00,
21,8117,2020-03-03 12:44:00,
21,8118,2020-03-03 12:44:00,
2,8119,2020-03-03 12:44:00,
2,8120,2020-03-03 12:44:00,
3,8121,2020-03-03 12:44:00,
4,8122,2020-03-03 12:44:00,
5,8123,2020-03-03 12:44:00,
6,8124,2020-03-03 12:44:00,
7,8125,2020-03-03 12:44:00,
8,8126,2020-03-03 12:44:00,
9,8127,2020-03-03 12:44:00,
10,8128,2020-03-03 12:44:00,
11,8129,2020-03-03 12:44:00,
12,8130,2020-03-03 12:44:00,
13,8131,2020-03-03 12:44:00,
14,8132,2020-03-03 12:44:00,
15,8133,2020-03-03 12:44:00,
16,8134,2020-03-03 12:44:00,
17,8135,2020-03-03 12:44:00,
18,8136,2020-03-03 12:44:00,
19,8137,2020-03-03 12:44:00,
20,8138,2020-03-03 12:44:00,
21,8139,2020-03-03 12:44:00,
21,8140,2020-03-03 12:44:00,
2,8141,2020-03-03 12:44:00,
2,8142,2020-03-03 12:44:00,
3,8143,2020-03-03 12:44:00,
4,8144,2020-03-03 12:44:00,
5,8145,2020-03-03 12:44:00,
6,8146,2020-03-03 12:44:00,
7,8147,2020-03-03 12:44:00,
8,8148,2020-03-03 12:44:00,
9,8149,2020-03-03 12:44:00,
10,8150,2020-03-03 12:44:00,
11,8151,2020-03-03 12:44:00,
12,8152,2020-03-03 12:44:00,
13,8153,2020-03-03 12:44:00,
14,8154,2020-03-03 12:44:00,
15,8155,2020-03-03 12:44:00,
16,8156,2020-03-03 12:44:00,
17,8157,2020-03-03 12:44:00,
18,8158,2020-03-03 12:44:00,
19,8159,2020-03-03 12:44:00,
20,8160,2020-03-03 12:44:00,
21,8161,2020-03-03 12:44:00,
21,8162,2020-03-03 12:44:00,
2,8163,2020-03-03 12:44:00,
2,8164,2020-03-03 12:44:00,
3,8165,2020-03-03 12:44:00,
4,8166,2020-03-03 12:44:00,
5,8167,2020-03-03 12:44:00,
6,8168,2020-03-03 12:44:00,
7,8169,2020-03-03 12:44:00,
8,8170,2020-03-03 12:44:00,
9,8171,2020-03-03 12:44:00,
10,8172,2020-03-03 12:44:00,
11,8173,2020-03-03 12:44:00,
12,8174,2020-03-03 12:44:00,
13,8175,2020-03-03 12:44:00,
14,8176,2020-03-03 12:44:00,
15,8177,2020-03-03 12:44:00,
16,8178,2020-03-03 12:44:00,
17,8179,2020-03-03 12:44:00,
18,8180,2020-03-03 12:44:00,
19,8181,2020-03-03 12:44:00,
20,8182,2020-03-03 12:44:00,
21,8183,2020-03-03 12:44:00,
21,8184,2020-03-03 12:44:00,
2,8185,2020-03-03 12:44:00,
2,8186,2020-03-03 12:44:00,
3,8187,2020-03-03 12:44:00,
4,8188,2020-03-03 12:44:00,
5,8189,2020-03-03 12:44:00,
6,8190,2020-03-03 12:44:00,
7,8191,2020-03-03 12:44:00,
8,8192,2020-03-03 12:44:00,
9,8193,2020-03-03 12:44:00,
10,8194,2020-03-03 12:44:00,
11,8195,2020-03-03 12:44:00,
12,8196,2020-03-03 12:44:00,
13,8197,2020-03-03 12:44:00,
14,8198,2020-03-03 12:44:00,
15,8199,2020-03-03 12:44:00,
16,8200,2020-03-03 12:44:00,
17,8201,2020-03-03 12:44:00,
18,8202,2020-03-03 12:44:00,
19,8203,2020-03-03 12:44:00,
20,8204,2020-03-03 12:44:00,
21,8205,2020-03-03 12:44:00,
21,8206,2020-03-03 12:44:00,
2,8207,2020-03-03 12:44:00,
2,8208,2020-03-03 12:44:00,
3,8209,2020-03-03 12:44:00,
4,8210,2020-03-03 12:44:00,
5,8211,2020-03-03 12:44:00,
6,8212,2020-03-03 12:44:00,
7,8213,2020-03-03 12:44:00,
8,8214,2020-03-03 12:44:00,
9,8215,2020-03-03 12:44:00,
10,8216,2020-03-03 12:44:00,
11,8217,2020-03-03 12:44:00,
12,8218,2020-03-03 12:44:00,
13,8219,2020-03-03 12:44:00,
14,8220,2020-03-03 12:44:00,
15,8221,2020-03-03 12:44:00,
16,8222,2020-03-03 12:44:00,
17,8223,2020-03-03 12:44:00,
18,8224,2020-03-03 12:44:00,
19,8225,2020-03-03 12:44:00,
20,8226,2020-03-03 12:44:00,
21,8227,2020-03-03 12:44:00,
21,8228,2020-03-03 12:44:00,
2,8229,2020-03-03 12:44:00,
2,8230,2020-03-03 12:44:00,
3,8231,2020-03-03 12:44:00,
4,8232,2020-03-03 12:44:00,
5,8233,2020-03-03 12:44:00,
6,8234,2020-03-03 12:44:00,
7,8235,2020-03-03 12:44:00,
8,8236,2020-03-03 12:44:00,
9,8237,2020-03-03 12:44:00,
10,8238,2020-03-03 12:44:00,
11,8239,2020-03-03 12:44:00,
12,8240,2020-03-03 12:44:00,
13,8241,2020-03-03 12:44:00,
14,8242,2020-03-03 12:44:00,
15,8243,2020-03-03 12:44:00,
16,8244,2020-03-03 12:44:00,
17,8245,2020-03-03 12:44:00,
18,8246,2020-03-03 12:44:00,
19,8247,2020-03-03 12:44:00,
20,8248,2020-03-03 12:44:00,
21,8249,2020-03-03 12:44:00,
21,8250,2020-03-03 12:44:00,
2,8251,2020-03-03 12:44:00,
2,8252,2020-03-03 12:44:00,
3,8253,2020-03-03 12:44:00,
4,8254,2020-03-03 12:44:00,
5,8255,2020-03-03 12:44:00,
6,8256,2020-03-03 12:44:00,
7,8257,2020-03-03 12:44:00,
8,8258,2020-03-03 12:44:00,
9,8259,2020-03-03 12:44:00,
10,8260,2020-03-03 12:44:00,
11,8261,2020-03-03 12:44:00,
12,8262,2020-03-03 12:44:00,
13,8263,2020-03-03 12:44:00,
14,8264,2020-03-03 12:44:00,
15,8265,2020-03-03 12:44:00,
16,8266,2020-03-03 12:44:00,
17,8267,2020-03-03 12:44:00,
18,8268,2020-03-03 12:44:00,
19,8269,2020-03-03 12:44:00,
20,8270,2020-03-03 12:44:00,
21,8271,2020-03-03 12:44:00,
21,8272,2020-03-03 12:44:00,
2,8273,2020-03-03 12:44:00,
2,8274,2020-03-03 12:44:00,
3,8275,2020-03-03 12:44:00,
4,8276,2020-03-03 12:44:00,
5,8277,2020-03-03 12:44:00,
6,8278,2020-03-03 12:44:00,
7,8279,2020-03-03 12:44:00,
8,8280,2020-03-03 12:44:00,
9,8281,2020-03-03 12:44:00,
10,8282,2020-03-03 12:44:00,
11,8283,2020-03-03 12:44:00,
12,8284,2020-03-03 12:44:00,
13,8285,2020-03-03 12:44:00,
14,8286,2020-03-03 12:44:00,
15,8287,2020-03-03 12:44:00,
16,8288,2020-03-03 12:44:00,
17,8289,2020-03-03 12:44:00,
18,8290,2020-03-03 12:44:00,
19,8291,2020-03-03 12:44:00,
20,8292,2020-03-03 12:44:00,
21,8293,2020-03-03 12:44:00,
21,8294,2020-03-03 12:44:00,
2,8295,2020-03-03 12:44:00,
2,8296,2020-03-03 12:44:00,
3,8297,2020-03-03 12:44:00,
4,8298,2020-03-03 12:44:00,
5,8299,2020-03-03 12:44:00,
6,8300,2020-03-03 12:44:00,
7,8301,2020-03-03 12:44:00,
8,8302,2020-03-03 12:44:00,
9,8303,2020-03-03 12:44:00,
10,8304,2020-03-03 12:44:00,
11,8305,2020-03-03 12:44:00,
12,8306,2020-03-03 12:44:00,
13,8307,2020-03-03 12:44:00,
14,8308,2020-03-03 12:44:00,
15,8309,2020-03-03 12:44:00,
16,8310,2020-03-03 12:44:00,
17,8311,2020-03-03 12:44:00,
18,8312,2020-03-03 12:44:00,
19,8313,2020-03-03 12:44:00,
20,8314,2020-03-03 12:44:00,
21,8315,2020-03-03 12:44:00,
21,8316,2020-03-03 12:44:00,
2,8317,2020-03-03 12:44:00,
2,8318,2020-03-03 12:44:00,
3,8319,2020-03-03 12:44:00,
4,8320,2020-03-03 12:44:00,
5,8321,2020-03-03 12:44:00,
6,8322,2020-03-03 12:44:00,
7,8323,2020-03-03 12:44:00,
8,8324,2020-03-03 12:44:00,
9,8325,2020-03-03 12:44:00,
10,8326,2020-03-03 12:44:00,
11,8327,2020-03-03 12:44:00,
12,8328,2020-03-03 12:44:00,
13,8329,2020-03-03 12:44:00,
14,8330,2020-03-03 12:44:00,
15,8331,2020-03-03 12:44:00,
16,8332,2020-03-03 12:44:00,
17,8333,2020-03-03 12:44:00,
18,8334,2020-03-03 12:44:00,
19,8335,2020-03-03 12:44:00,
20,8336,2020-03-03 12:44:00,
21,8337,2020-03-03 12:44:00,
21,8338,2020-03-03 12:44:00,
2,8339,2020-03-03 12:44:00,
2,8340,2020-03-03 12:44:00,
3,8341,2020-03-03 12:44:00,
4,8342,2020-03-03 12:44:00,
5,8343,2020-03-03 12:44:00,
6,8344,2020-03-03 12:44:00,
7,8345,2020-03-03 12:44:00,
8,8346,2020-03-03 12:44:00,
9,8347,2020-03-03 12:44:00,
10,8348,2020-03-03 12:44:00,
11,8349,2020-03-03 12:44:00,
12,8350,2020-03-03 12:44:00,
13,8351,2020-03-03 12:44:00,
14,8352,2020-03-03 12:44:00,
15,8353,2020-03-03 12:44:00,
16,8354,2020-03-03 12:44:00,
17,8355,2020-03-03 12:44:00,
18,8356,2020-03-03 12:44:00,
19,8357,2020-03-03 12:44:00,
20,8358,2020-03-03 12:44:00,
21,8359,2020-03-03 12:44:00,
21,8360,2020-03-03 12:44:00,
2,8361,2020-03-03 12:44:00,
2,8362,2020-03-03 12:44:00,
3,8363,2020-03-03 12:44:00,
4,8364,2020-03-03 12:44:00,
5,8365,2020-03-03 12:44:00,
6,8366,2020-03-03 12:44:00,
7,8367,2020-03-03 12:44:00,
8,8368,2020-03-03 12:44:00,
9,8369,2020-03-03 12:44:00,
10,8370,2020-03-03 12:44:00,
11,8371,2020-03-03 12:44:00,
12,8372,2020-03-03 12:44:00,
13,8373,2020-03-03 12:44:00,
14,8374,2020-03-03 12:44:00,
15,8375,2020-03-03 12:44:00,
16,8376,2020-03-03 12:44:00,
17,8377,2020-03-03 12:44:00,
18,8378,2020-03-03 12:44:00,
19,8379,2020-03-03 12:44:00,
20,8380,2020-03-03 12:44:00,
21,8381,2020-03-03 12:44:00,
21,8382,2020-03-03 12:44:00,
2,8383,2020-03-03 12:44:00,
2,8384,2020-03-03 12:44:00,
3,8385,2020-03-03 12:44:00,
4,8386,2020-03-03 12:44:00,
5,8387,2020-03-03 12:44:00,
6,8388,2020-03-03 12:44:00,
7,8389,2020-03-03 12:44:00,
8,8390,2020-03-03 12:44:00,
9,8391,2020-03-03 12:44:00,
10,8392,2020-03-03 12:44:00,
11,8393,2020-03-03 12:44:00,
12,8394,2020-03-03 12:44:00,
13,8395,2020-03-03 12:44:00,
14,8396,2020-03-03 12:44:00,
15,8397,2020-03-03 12:44:00,
16,8398,2020-03-03 12:44:00,
17,8399,2020-03-03 12:44:00,
18,8400,2020-03-03 12:44:00,
19,8401,2020-03-03 12:44:00,
20,8402,2020-03-03 12:44:00,
21,8403,2020-03-03 12:44:00,
21,8404,2020-03-03 12:44:00,
2,8405,2020-03-03 12:44:00,
2,8406,2020-03-03 12:44:00,
3,8407,2020-03-03 12:44:00,
4,8408,2020-03-03 12:44:00,
5,8409,2020-03-03 12:44:00,
6,8410,2020-03-03 12:44:00,
7,8411,2020-03-03 12:44:00,
8,8412,2020-03-03 12:44:00,
9,8413,2020-03-03 12:44:00,
10,8414,2020-03-03 12:44:00,
11,8415,2020-03-03 12:44:00,
12,8416,2020-03-03 12:44:00,
13,8417,2020-03-03 12:44:00,
14,8418,2020-03-03 12:44:00,
15,8419,2020-03-03 12:44:00,
16,8420,2020-03-03 12:44:00,
17,8421,2020-03-03 12:44:00,
18,8422,2020-03-03 12:44:00,
19,8423,2020-03-03 12:44:00,
20,8424,2020-03-03 12:44:00,
21,8425,2020-03-03 12:44:00,
21,8426,2020-03-03 12:44:00,
2,8427,2020-03-03 12:44:00,
2,8428,2020-03-03 12:44:00,
3,8429,2020-03-03 12:44:00,
4,8430,2020-03-03 12:44:00,
5,8431,2020-03-03 12:44:00,
6,8432,2020-03-03 12:44:00,
7,8433,2020-03-03 12:44:00,
8,8434,2020-03-03 12:44:00,
9,8435,2020-03-03 12:44:00,
10,8436,2020-03-03 12:44:00,
11,8437,2020-03-03 12:44:00,
12,8438,2020-03-03 12:44:00,
13,8439,2020-03-03 12:44:00,
14,8440,2020-03-03 12:44:00,
15,8441,2020-03-03 12:44:00,
16,8442,2020-03-03 12:44:00,
17,8443,2020-03-03 12:44:00,
18,8444,2020-03-03 12:44:00,
19,8445,2020-03-03 12:44:00,
20,8446,2020-03-03 12:44:00,
21,8447,2020-03-03 12:44:00,
21,8448,2020-03-03 12:44:00,
2,8449,2020-03-03 12:44:00,
2,8450,2020-03-03 12:44:00,
3,8451,2020-03-03 12:44:00,
4,8452,2020-03-03 12:44:00,
5,8453,2020-03-03 12:44:00,
6,8454,2020-03-03 12:44:00,
7,8455,2020-03-03 12:44:00,
8,8456,2020-03-03 12:44:00,
9,8457,2020-03-03 12:44:00,
10,8458,2020-03-03 12:44:00,
11,8459,2020-03-03 12:44:00,
12,8460,2020-03-03 12:44:00,
13,8461,2020-03-03 12:44:00,
14,8462,2020-03-03 12:44:00,
15,8463,2020-03-03 12:44:00,
16,8464,2020-03-03 12:44:00,
17,8465,2020-03-03 12:44:00,
18,8466,2020-03-03 12:44:00,
19,8467,2020-03-03 12:44:00,
20,8468,2020-03-03 12:44:00,
21,8469,2020-03-03 12:44:00,
21,8470,2020-03-03 12:44:00,
2,8471,2020-03-03 12:44:00,
2,8472,2020-03-03 12:44:00,
3,8473,2020-03-03 12:44:00,
4,8474,2020-03-03 12:44:00,
5,8475,2020-03-03 12:44:00,
6,8476,2020-03-03 12:44:00,
7,8477,2020-03-03 12:44:00,
8,8478,2020-03-03 12:44:00,
9,8479,2020-03-03 12:44:00,
10,8480,2020-03-03 12:44:00,
11,8481,2020-03-03 12:44:00,
12,8482,2020-03-03 12:44:00,
13,8483,2020-03-03 12:44:00,
14,8484,2020-03-03 12:44:00,
15,8485,2020-03-03 12:44:00,
16,8486,2020-03-03 12:44:00,
17,8487,2020-03-03 12:44:00,
18,8488,2020-03-03 12:44:00,
19,8489,2020-03-03 12:44:00,
20,8490,2020-03-03 12:44:00,
21,8491,2020-03-03 12:44:00,
21,8492,2020-03-03 12:44:00,
2,8493,2020-03-03 12:44:00,
2,8494,2020-03-03 12:44:00,
3,8495,2020-03-03 12:44:00,
4,8496,2020-03-03 12:44:00,
5,8497,2020-03-03 12:44:00,
6,8498,2020-03-03 12:44:00,
7,8499,2020-03-03 12:44:00,
8,8500,2020-03-03 12:44:00,
9,8501,2020-03-03 12:44:00,
10,8502,2020-03-03 12:44:00,
11,8503,2020-03-03 12:44:00,
12,8504,2020-03-03 12:44:00,
13,8505,2020-03-03 12:44:00,
14,8506,2020-03-03 12:44:00,
15,8507,2020-03-03 12:44:00,
16,8508,2020-03-03 12:44:00,
17,8509,2020-03-03 12:44:00,
18,8510,2020-03-03 12:44:00,
19,8511,2020-03-03 12:44:00,
20,8512,2020-03-03 12:44:00,
21,8513,2020-03-03 12:44:00,
21,8514,2020-03-03 12:44:00,
2,8515,2020-03-03 12:44:00,
2,8516,2020-03-03 12:44:00,
3,8517,2020-03-03 12:44:00,
4,8518,2020-03-03 12:44:00,
5,8519,2020-03-03 12:44:00,
6,8520,2020-03-03 12:44:00,
7,8521,2020-03-03 12:44:00,
8,8522,2020-03-03 12:44:00,
9,8523,2020-03-03 12:44:00,
10,8524,2020-03-03 12:44:00,
11,8525,2020-03-03 12:44:00,
12,8526,2020-03-03 12:44:00,
13,8527,2020-03-03 12:44:00,
14,8528,2020-03-03 12:44:00,
15,8529,2020-03-03 12:44:00,
16,8530,2020-03-03 12:44:00,
17,8531,2020-03-03 12:44:00,
18,8532,2020-03-03 12:44:00,
19,8533,2020-03-03 12:44:00,
20,8534,2020-03-03 12:44:00,
21,8535,2020-03-03 12:44:00,
21,8536,2020-03-03 12:44:00,
2,8537,2020-03-03 12:44:00,
2,8538,2020-03-03 12:44:00,
3,8539,2020-03-03 12:44:00,
4,8540,2020-03-03 12:44:00,
5,8541,2020-03-03 12:44:00,
6,8542,2020-03-03 12:44:00,
7,8543,2020-03-03 12:44:00,
8,8544,2020-03-03 12:44:00,
9,8545,2020-03-03 12:44:00,
10,8546,2020-03-03 12:44:00,
11,8547,2020-03-03 12:44:00,
12,8548,2020-03-03 12:44:00,
13,8549,2020-03-03 12:44:00,
14,8550,2020-03-03 12:44:00,
15,8551,2020-03-03 12:44:00,
16,8552,2020-03-03 12:44:00,
17,8553,2020-03-03 12:44:00,
18,8554,2020-03-03 12:44:00,
19,8555,2020-03-03 12:44:00,
20,8556,2020-03-03 12:44:00,
21,8557,2020-03-03 12:44:00,
21,8558,2020-03-03 12:44:00,
2,8559,2020-03-03 12:44:00,
2,8560,2020-03-03 12:44:00,
3,8561,2020-03-03 12:44:00,
4,8562,2020-03-03 12:44:00,
5,8563,2020-03-03 12:44:00,
6,8564,2020-03-03 12:44:00,
7,8565,2020-03-03 12:44:00,
8,8566,2020-03-03 12:44:00,
9,8567,2020-03-03 12:44:00,
10,8568,2020-03-03 12:44:00,
11,8569,2020-03-03 12:44:00,
12,8570,2020-03-03 12:44:00,
13,8571,2020-03-03 12:44:00,
14,8572,2020-03-03 12:44:00,
15,8573,2020-03-03 12:44:00,
16,8574,2020-03-03 12:44:00,
17,8575,2020-03-03 12:44:00,
18,8576,2020-03-03 12:44:00,
19,8577,2020-03-03 12:44:00,
20,8578,2020-03-03 12:44:00,
21,8579,2020-03-03 12:44:00,
21,8580,2020-03-03 12:44:00,
2,8581,2020-03-03 12:44:00,
2,8582,2020-03-03 12:44:00,
3,8583,2020-03-03 12:44:00,
4,8584,2020-03-03 12:44:00,
5,8585,2020-03-03 12:44:00,
6,8586,2020-03-03 12:44:00,
7,8587,2020-03-03 12:44:00,
8,8588,2020-03-03 12:44:00,
9,8589,2020-03-03 12:44:00,
10,8590,2020-03-03 12:44:00,
11,8591,2020-03-03 12:44:00,
12,8592,2020-03-03 12:44:00,
13,8593,2020-03-03 12:44:00,
14,8594,2020-03-03 12:44:00,
15,8595,2020-03-03 12:44:00,
16,8596,2020-03-03 12:44:00,
17,8597,2020-03-03 12:44:00,
18,8598,2020-03-03 12:44:00,
19,8599,2020-03-03 12:44:00,
20,8600,2020-03-03 12:44:00,
21,8601,2020-03-03 12:44:00,
21,8602,2020-03-03 12:44:00,
2,8603,2020-03-03 12:44:00,
2,8604,2020-03-03 12:44:00,
3,8605,2020-03-03 12:44:00,
4,8606,2020-03-03 12:44:00,
5,8607,2020-03-03 12:44:00,
6,8608,2020-03-03 12:44:00,
7,8609,2020-03-03 12:44:00,
8,8610,2020-03-03 12:44:00,
9,8611,2020-03-03 12:44:00,
10,8612,2020-03-03 12:44:00,
11,8613,2020-03-03 12:44:00,
12,8614,2020-03-03 12:44:00,
13,8615,2020-03-03 12:44:00,
14,8616,2020-03-03 12:44:00,
15,8617,2020-03-03 12:44:00,
16,8618,2020-03-03 12:44:00,
17,8619,2020-03-03 12:44:00,
18,8620,2020-03-03 12:44:00,
19,8621,2020-03-03 12:44:00,
20,8622,2020-03-03 12:44:00,
21,8623,2020-03-03 12:44:00,
21,8624,2020-03-03 12:44:00,
2,8625,2020-03-03 12:44:00,
2,8626,2020-03-03 12:44:00,
3,8627,2020-03-03 12:44:00,
4,8628,2020-03-03 12:44:00,
5,8629,2020-03-03 12:44:00,
6,8630,2020-03-03 12:44:00,
7,8631,2020-03-03 12:44:00,
8,8632,2020-03-03 12:44:00,
