id,sku,name,short_description,description,product_status_id,regular_price,discount_price,quantity,taxable,inserted_at,updated_at
8835,abc8835,Product 8835,Product Description 8835,Product Description 8835,1,8859,23,4,0,2020-03-03 12:39:00,
8836,abc8836,Product 8836,Product Description 8836,Product Description 8836,1,8860,23,4,0,2020-03-03 12:39:00,
8837,abc8837,Product 8837,Product Description 8837,Product Description 8837,1,8861,23,4,0,2020-03-03 12:39:00,
8838,abc8838,Product 8838,Product Description 8838,Product Description 8838,1,8862,23,4,0,2020-03-03 12:39:00,
8839,abc8839,Product 8839,Product Description 8839,Product Description 8839,1,8863,23,4,0,2020-03-03 12:39:00,
8840,abc8840,Product 8840,Product Description 8840,Product Description 8840,1,8864,23,4,0,2020-03-03 12:39:00,
8841,abc8841,Product 8841,Product Description 8841,Product Description 8841,1,8865,23,4,0,2020-03-03 12:39:00,
8842,abc8842,Product 8842,Product Description 8842,Product Description 8842,1,8866,23,4,0,2020-03-03 12:39:00,
8843,abc8843,Product 8843,Product Description 8843,Product Description 8843,1,8867,23,4,0,2020-03-03 12:39:00,
8844,abc8844,Product 8844,Product Description 8844,Product Description 8844,1,8868,23,4,0,2020-03-03 12:39:00,
8845,abc8845,Product 8845,Product Description 8845,Product Description 8845,1,8869,23,4,0,2020-03-03 12:39:00,
8846,abc8846,Product 8846,Product Description 8846,Product Description 8846,1,8870,23,4,0,2020-03-03 12:39:00,
8847,abc8847,Product 8847,Product Description 8847,Product Description 8847,1,8871,23,4,0,2020-03-03 12:39:00,
8848,abc8848,Product 8848,Product Description 8848,Product Description 8848,1,8872,23,4,0,2020-03-03 12:39:00,
8849,abc8849,Product 8849,Product Description 8849,Product Description 8849,1,8873,23,4,0,2020-03-03 12:39:00,
8850,abc8850,Product 8850,Product Description 8850,Product Description 8850,1,8874,23,4,0,2020-03-03 12:39:00,
8851,abc8851,Product 8851,Product Description 8851,Product Description 8851,1,8875,23,4,0,2020-03-03 12:39:00,
8852,abc8852,Product 8852,Product Description 8852,Product Description 8852,1,8876,23,4,0,2020-03-03 12:39:00,
8853,abc8853,Product 8853,Product Description 8853,Product Description 8853,1,8877,23,4,0,2020-03-03 12:39:00,
8854,abc8854,Product 8854,Product Description 8854,Product Description 8854,1,8878,23,4,0,2020-03-03 12:39:00,
8855,abc8855,Product 8855,Product Description 8855,Product Description 8855,1,8879,23,4,0,2020-03-03 12:39:00,
8856,abc8856,Product 8856,Product Description 8856,Product Description 8856,1,8880,23,4,0,2020-03-03 12:39:00,
8857,abc8857,Product 8857,Product Description 8857,Product Description 8857,1,8881,23,4,0,2020-03-03 12:39:00,
8858,abc8858,Product 8858,Product Description 8858,Product Description 8858,1,8882,23,4,0,2020-03-03 12:39:00,
8859,abc8859,Product 8859,Product Description 8859,Product Description 8859,1,8883,23,4,0,2020-03-03 12:39:00,
8860,abc8860,Product 8860,Product Description 8860,Product Description 8860,1,8884,23,4,0,2020-03-03 12:39:00,
8861,abc8861,Product 8861,Product Description 8861,Product Description 8861,1,8885,23,4,0,2020-03-03 12:39:00,
8862,abc8862,Product 8862,Product Description 8862,Product Description 8862,1,8886,23,4,0,2020-03-03 12:39:00,
8863,abc8863,Product 8863,Product Description 8863,Product Description 8863,1,8887,23,4,0,2020-03-03 12:39:00,
8864,abc8864,Product 8864,Product Description 8864,Product Description 8864,1,8888,23,4,0,2020-03-03 12:39:00,
8865,abc8865,Product 8865,Product Description 8865,Product Description 8865,1,8889,23,4,0,2020-03-03 12:39:00,
8866,abc8866,Product 8866,Product Description 8866,Product Description 8866,1,8890,23,4,0,2020-03-03 12:39:00,
8867,abc8867,Product 8867,Product Description 8867,Product Description 8867,1,8891,23,4,0,2020-03-03 12:39:00,
8868,abc8868,Product 8868,Product Description 8868,Product Description 8868,1,8892,23,4,0,2020-03-03 12:39:00,
8869,abc8869,Product 8869,Product Description 8869,Product Description 8869,1,8893,23,4,0,2020-03-03 12:39:00,
8870,abc8870,Product 8870,Product Description 8870,Product Description 8870,1,8894,23,4,0,2020-03-03 12:39:00,
8871,abc8871,Product 8871,Product Description 8871,Product Description 8871,1,8895,23,4,0,2020-03-03 12:39:00,
8872,abc8872,Product 8872,Product Description 8872,Product Description 8872,1,8896,23,4,0,2020-03-03 12:39:00,
8873,abc8873,Product 8873,Product Description 8873,Product Description 8873,1,8897,23,4,0,2020-03-03 12:39:00,
8874,abc8874,Product 8874,Product Description 8874,Product Description 8874,1,8898,23,4,0,2020-03-03 12:39:00,
8875,abc8875,Product 8875,Product Description 8875,Product Description 8875,1,8899,23,4,0,2020-03-03 12:39:00,
8876,abc8876,Product 8876,Product Description 8876,Product Description 8876,1,8900,23,4,0,2020-03-03 12:39:00,
8877,abc8877,Product 8877,Product Description 8877,Product Description 8877,1,8901,23,4,0,2020-03-03 12:39:00,
8878,abc8878,Product 8878,Product Description 8878,Product Description 8878,1,8902,23,4,0,2020-03-03 12:39:00,
8879,abc8879,Product 8879,Product Description 8879,Product Description 8879,1,8903,23,4,0,2020-03-03 12:39:00,
8880,abc8880,Product 8880,Product Description 8880,Product Description 8880,1,8904,23,4,0,2020-03-03 12:39:00,
8881,abc8881,Product 8881,Product Description 8881,Product Description 8881,1,8905,23,4,0,2020-03-03 12:39:00,
8882,abc8882,Product 8882,Product Description 8882,Product Description 8882,1,8906,23,4,0,2020-03-03 12:39:00,
8883,abc8883,Product 8883,Product Description 8883,Product Description 8883,1,8907,23,4,0,2020-03-03 12:39:00,
8884,abc8884,Product 8884,Product Description 8884,Product Description 8884,1,8908,23,4,0,2020-03-03 12:39:00,
8885,abc8885,Product 8885,Product Description 8885,Product Description 8885,1,8909,23,4,0,2020-03-03 12:39:00,
8886,abc8886,Product 8886,Product Description 8886,Product Description 8886,1,8910,23,4,0,2020-03-03 12:39:00,
8887,abc8887,Product 8887,Product Description 8887,Product Description 8887,1,8911,23,4,0,2020-03-03 12:39:00,
8888,abc8888,Product 8888,Product Description 8888,Product Description 8888,1,8912,23,4,0,2020-03-03 12:39:00,
8889,abc8889,Product 8889,Product Description 8889,Product Description 8889,1,8913,23,4,0,2020-03-03 12:39:00,
8890,abc8890,Product 8890,Product Description 8890,Product Description 8890,1,8914,23,4,0,2020-03-03 12:39:00,
8891,abc8891,Product 8891,Product Description 8891,Product Description 8891,1,8915,23,4,0,2020-03-03 12:39:00,
8892,abc8892,Product 8892,Product Description 8892,Product Description 8892,1,8916,23,4,0,2020-03-03 12:39:00,
8893,abc8893,Product 8893,Product Description 8893,Product Description 8893,1,8917,23,4,0,2020-03-03 12:39:00,
8894,abc8894,Product 8894,Product Description 8894,Product Description 8894,1,8918,23,4,0,2020-03-03 12:39:00,
8895,abc8895,Product 8895,Product Description 8895,Product Description 8895,1,8919,23,4,0,2020-03-03 12:39:00,
8896,abc8896,Product 8896,Product Description 8896,Product Description 8896,1,8920,23,4,0,2020-03-03 12:39:00,
8897,abc8897,Product 8897,Product Description 8897,Product Description 8897,1,8921,23,4,0,2020-03-03 12:39:00,
8898,abc8898,Product 8898,Product Description 8898,Product Description 8898,1,8922,23,4,0,2020-03-03 12:39:00,
8899,abc8899,Product 8899,Product Description 8899,Product Description 8899,1,8923,23,4,0,2020-03-03 12:39:00,
8900,abc8900,Product 8900,Product Description 8900,Product Description 8900,1,8924,23,4,0,2020-03-03 12:39:00,
8901,abc8901,Product 8901,Product Description 8901,Product Description 8901,1,8925,23,4,0,2020-03-03 12:39:00,
8902,abc8902,Product 8902,Product Description 8902,Product Description 8902,1,8926,23,4,0,2020-03-03 12:39:00,
8903,abc8903,Product 8903,Product Description 8903,Product Description 8903,1,8927,23,4,0,2020-03-03 12:39:00,
8904,abc8904,Product 8904,Product Description 8904,Product Description 8904,1,8928,23,4,0,2020-03-03 12:39:00,
8905,abc8905,Product 8905,Product Description 8905,Product Description 8905,1,8929,23,4,0,2020-03-03 12:39:00,
8906,abc8906,Product 8906,Product Description 8906,Product Description 8906,1,8930,23,4,0,2020-03-03 12:39:00,
8907,abc8907,Product 8907,Product Description 8907,Product Description 8907,1,8931,23,4,0,2020-03-03 12:39:00,
8908,abc8908,Product 8908,Product Description 8908,Product Description 8908,1,8932,23,4,0,2020-03-03 12:39:00,
8909,abc8909,Product 8909,Product Description 8909,Product Description 8909,1,8933,23,4,0,2020-03-03 12:39:00,
8910,abc8910,Product 8910,Product Description 8910,Product Description 8910,1,8934,23,4,0,2020-03-03 12:39:00,
8911,abc8911,Product 8911,Product Description 8911,Product Description 8911,1,8935,23,4,0,2020-03-03 12:39:00,
8912,abc8912,Product 8912,Product Description 8912,Product Description 8912,1,8936,23,4,0,2020-03-03 12:39:00,
8913,abc8913,Product 8913,Product Description 8913,Product Description 8913,1,8937,23,4,0,2020-03-03 12:39:00,
8914,abc8914,Product 8914,Product Description 8914,Product Description 8914,1,8938,23,4,0,2020-03-03 12:39:00,
8915,abc8915,Product 8915,Product Description 8915,Product Description 8915,1,8939,23,4,0,2020-03-03 12:39:00,
8916,abc8916,Product 8916,Product Description 8916,Product Description 8916,1,8940,23,4,0,2020-03-03 12:39:00,
8917,abc8917,Product 8917,Product Description 8917,Product Description 8917,1,8941,23,4,0,2020-03-03 12:39:00,
8918,abc8918,Product 8918,Product Description 8918,Product Description 8918,1,8942,23,4,0,2020-03-03 12:39:00,
8919,abc8919,Product 8919,Product Description 8919,Product Description 8919,1,8943,23,4,0,2020-03-03 12:39:00,
8920,abc8920,Product 8920,Product Description 8920,Product Description 8920,1,8944,23,4,0,2020-03-03 12:39:00,
8921,abc8921,Product 8921,Product Description 8921,Product Description 8921,1,8945,23,4,0,2020-03-03 12:39:00,
8922,abc8922,Product 8922,Product Description 8922,Product Description 8922,1,8946,23,4,0,2020-03-03 12:39:00,
8923,abc8923,Product 8923,Product Description 8923,Product Description 8923,1,8947,23,4,0,2020-03-03 12:39:00,
8924,abc8924,Product 8924,Product Description 8924,Product Description 8924,1,8948,23,4,0,2020-03-03 12:39:00,
8925,abc8925,Product 8925,Product Description 8925,Product Description 8925,1,8949,23,4,0,2020-03-03 12:39:00,
8926,abc8926,Product 8926,Product Description 8926,Product Description 8926,1,8950,23,4,0,2020-03-03 12:39:00,
8927,abc8927,Product 8927,Product Description 8927,Product Description 8927,1,8951,23,4,0,2020-03-03 12:39:00,
8928,abc8928,Product 8928,Product Description 8928,Product Description 8928,1,8952,23,4,0,2020-03-03 12:39:00,
8929,abc8929,Product 8929,Product Description 8929,Product Description 8929,1,8953,23,4,0,2020-03-03 12:39:00,
8930,abc8930,Product 8930,Product Description 8930,Product Description 8930,1,8954,23,4,0,2020-03-03 12:39:00,
8931,abc8931,Product 8931,Product Description 8931,Product Description 8931,1,8955,23,4,0,2020-03-03 12:39:00,
8932,abc8932,Product 8932,Product Description 8932,Product Description 8932,1,8956,23,4,0,2020-03-03 12:39:00,
8933,abc8933,Product 8933,Product Description 8933,Product Description 8933,1,8957,23,4,0,2020-03-03 12:39:00,
8934,abc8934,Product 8934,Product Description 8934,Product Description 8934,1,8958,23,4,0,2020-03-03 12:39:00,
8935,abc8935,Product 8935,Product Description 8935,Product Description 8935,1,8959,23,4,0,2020-03-03 12:39:00,
8936,abc8936,Product 8936,Product Description 8936,Product Description 8936,1,8960,23,4,0,2020-03-03 12:39:00,
8937,abc8937,Product 8937,Product Description 8937,Product Description 8937,1,8961,23,4,0,2020-03-03 12:39:00,
8938,abc8938,Product 8938,Product Description 8938,Product Description 8938,1,8962,23,4,0,2020-03-03 12:39:00,
8939,abc8939,Product 8939,Product Description 8939,Product Description 8939,1,8963,23,4,0,2020-03-03 12:39:00,
8940,abc8940,Product 8940,Product Description 8940,Product Description 8940,1,8964,23,4,0,2020-03-03 12:39:00,
8941,abc8941,Product 8941,Product Description 8941,Product Description 8941,1,8965,23,4,0,2020-03-03 12:39:00,
8942,abc8942,Product 8942,Product Description 8942,Product Description 8942,1,8966,23,4,0,2020-03-03 12:39:00,
8943,abc8943,Product 8943,Product Description 8943,Product Description 8943,1,8967,23,4,0,2020-03-03 12:39:00,
8944,abc8944,Product 8944,Product Description 8944,Product Description 8944,1,8968,23,4,0,2020-03-03 12:39:00,
8945,abc8945,Product 8945,Product Description 8945,Product Description 8945,1,8969,23,4,0,2020-03-03 12:39:00,
8946,abc8946,Product 8946,Product Description 8946,Product Description 8946,1,8970,23,4,0,2020-03-03 12:39:00,
8947,abc8947,Product 8947,Product Description 8947,Product Description 8947,1,8971,23,4,0,2020-03-03 12:39:00,
8948,abc8948,Product 8948,Product Description 8948,Product Description 8948,1,8972,23,4,0,2020-03-03 12:39:00,
8949,abc8949,Product 8949,Product Description 8949,Product Description 8949,1,8973,23,4,0,2020-03-03 12:39:00,
8950,abc8950,Product 8950,Product Description 8950,Product Description 8950,1,8974,23,4,0,2020-03-03 12:39:00,
8951,abc8951,Product 8951,Product Description 8951,Product Description 8951,1,8975,23,4,0,2020-03-03 12:39:00,
8952,abc8952,Product 8952,Product Description 8952,Product Description 8952,1,8976,23,4,0,2020-03-03 12:39:00,
8953,abc8953,Product 8953,Product Description 8953,Product Description 8953,1,8977,23,4,0,2020-03-03 12:39:00,
8954,abc8954,Product 8954,Product Description 8954,Product Description 8954,1,8978,23,4,0,2020-03-03 12:39:00,
8955,abc8955,Product 8955,Product Description 8955,Product Description 8955,1,8979,23,4,0,2020-03-03 12:39:00,
8956,abc8956,Product 8956,Product Description 8956,Product Description 8956,1,8980,23,4,0,2020-03-03 12:39:00,
8957,abc8957,Product 8957,Product Description 8957,Product Description 8957,1,8981,23,4,0,2020-03-03 12:39:00,
8958,abc8958,Product 8958,Product Description 8958,Product Description 8958,1,8982,23,4,0,2020-03-03 12:39:00,
8959,abc8959,Product 8959,Product Description 8959,Product Description 8959,1,8983,23,4,0,2020-03-03 12:39:00,
8960,abc8960,Product 8960,Product Description 8960,Product Description 8960,1,8984,23,4,0,2020-03-03 12:39:00,
8961,abc8961,Product 8961,Product Description 8961,Product Description 8961,1,8985,23,4,0,2020-03-03 12:39:00,
8962,abc8962,Product 8962,Product Description 8962,Product Description 8962,1,8986,23,4,0,2020-03-03 12:39:00,
8963,abc8963,Product 8963,Product Description 8963,Product Description 8963,1,8987,23,4,0,2020-03-03 12:39:00,
8964,abc8964,Product 8964,Product Description 8964,Product Description 8964,1,8988,23,4,0,2020-03-03 12:39:00,
8965,abc8965,Product 8965,Product Description 8965,Product Description 8965,1,8989,23,4,0,2020-03-03 12:39:00,
8966,abc8966,Product 8966,Product Description 8966,Product Description 8966,1,8990,23,4,0,2020-03-03 12:39:00,
8967,abc8967,Product 8967,Product Description 8967,Product Description 8967,1,8991,23,4,0,2020-03-03 12:39:00,
8968,abc8968,Product 8968,Product Description 8968,Product Description 8968,1,8992,23,4,0,2020-03-03 12:39:00,
8969,abc8969,Product 8969,Product Description 8969,Product Description 8969,1,8993,23,4,0,2020-03-03 12:39:00,
8970,abc8970,Product 8970,Product Description 8970,Product Description 8970,1,8994,23,4,0,2020-03-03 12:39:00,
8971,abc8971,Product 8971,Product Description 8971,Product Description 8971,1,8995,23,4,0,2020-03-03 12:39:00,
8972,abc8972,Product 8972,Product Description 8972,Product Description 8972,1,8996,23,4,0,2020-03-03 12:39:00,
8973,abc8973,Product 8973,Product Description 8973,Product Description 8973,1,8997,23,4,0,2020-03-03 12:39:00,
8974,abc8974,Product 8974,Product Description 8974,Product Description 8974,1,8998,23,4,0,2020-03-03 12:39:00,
8975,abc8975,Product 8975,Product Description 8975,Product Description 8975,1,8999,23,4,0,2020-03-03 12:39:00,
8976,abc8976,Product 8976,Product Description 8976,Product Description 8976,1,9000,23,4,0,2020-03-03 12:39:00,
8977,abc8977,Product 8977,Product Description 8977,Product Description 8977,1,9001,23,4,0,2020-03-03 12:39:00,
8978,abc8978,Product 8978,Product Description 8978,Product Description 8978,1,9002,23,4,0,2020-03-03 12:39:00,
8979,abc8979,Product 8979,Product Description 8979,Product Description 8979,1,9003,23,4,0,2020-03-03 12:39:00,
8980,abc8980,Product 8980,Product Description 8980,Product Description 8980,1,9004,23,4,0,2020-03-03 12:39:00,
8981,abc8981,Product 8981,Product Description 8981,Product Description 8981,1,9005,23,4,0,2020-03-03 12:39:00,
8982,abc8982,Product 8982,Product Description 8982,Product Description 8982,1,9006,23,4,0,2020-03-03 12:39:00,
8983,abc8983,Product 8983,Product Description 8983,Product Description 8983,1,9007,23,4,0,2020-03-03 12:39:00,
8984,abc8984,Product 8984,Product Description 8984,Product Description 8984,1,9008,23,4,0,2020-03-03 12:39:00,
8985,abc8985,Product 8985,Product Description 8985,Product Description 8985,1,9009,23,4,0,2020-03-03 12:39:00,
8986,abc8986,Product 8986,Product Description 8986,Product Description 8986,1,9010,23,4,0,2020-03-03 12:39:00,
8987,abc8987,Product 8987,Product Description 8987,Product Description 8987,1,9011,23,4,0,2020-03-03 12:39:00,
8988,abc8988,Product 8988,Product Description 8988,Product Description 8988,1,9012,23,4,0,2020-03-03 12:39:00,
8989,abc8989,Product 8989,Product Description 8989,Product Description 8989,1,9013,23,4,0,2020-03-03 12:39:00,
8990,abc8990,Product 8990,Product Description 8990,Product Description 8990,1,9014,23,4,0,2020-03-03 12:39:00,
8991,abc8991,Product 8991,Product Description 8991,Product Description 8991,1,9015,23,4,0,2020-03-03 12:39:00,
8992,abc8992,Product 8992,Product Description 8992,Product Description 8992,1,9016,23,4,0,2020-03-03 12:39:00,
8993,abc8993,Product 8993,Product Description 8993,Product Description 8993,1,9017,23,4,0,2020-03-03 12:39:00,
8994,abc8994,Product 8994,Product Description 8994,Product Description 8994,1,9018,23,4,0,2020-03-03 12:39:00,
8995,abc8995,Product 8995,Product Description 8995,Product Description 8995,1,9019,23,4,0,2020-03-03 12:39:00,
8996,abc8996,Product 8996,Product Description 8996,Product Description 8996,1,9020,23,4,0,2020-03-03 12:39:00,
8997,abc8997,Product 8997,Product Description 8997,Product Description 8997,1,9021,23,4,0,2020-03-03 12:39:00,
8998,abc8998,Product 8998,Product Description 8998,Product Description 8998,1,9022,23,4,0,2020-03-03 12:39:00,
8999,abc8999,Product 8999,Product Description 8999,Product Description 8999,1,9023,23,4,0,2020-03-03 12:39:00,
9000,abc9000,Product 9000,Product Description 9000,Product Description 9000,1,9024,23,4,0,2020-03-03 12:39:00,
9001,abc9001,Product 9001,Product Description 9001,Product Description 9001,1,9025,23,4,0,2020-03-03 12:39:00,
9002,abc9002,Product 9002,Product Description 9002,Product Description 9002,1,9026,23,4,0,2020-03-03 12:39:00,
9003,abc9003,Product 9003,Product Description 9003,Product Description 9003,1,9027,23,4,0,2020-03-03 12:39:00,
9004,abc9004,Product 9004,Product Description 9004,Product Description 9004,1,9028,23,4,0,2020-03-03 12:39:00,
9005,abc9005,Product 9005,Product Description 9005,Product Description 9005,1,9029,23,4,0,2020-03-03 12:39:00,
9006,abc9006,Product 9006,Product Description 9006,Product Description 9006,1,9030,23,4,0,2020-03-03 12:39:00,
9007,abc9007,Product 9007,Product Description 9007,Product Description 9007,1,9031,23,4,0,2020-03-03 12:39:00,
9008,abc9008,Product 9008,Product Description 9008,Product Description 9008,1,9032,23,4,0,2020-03-03 12:39:00,
9009,abc9009,Product 9009,Product Description 9009,Product Description 9009,1,9033,23,4,0,2020-03-03 12:39:00,
9010,abc9010,Product 9010,Product Description 9010,Product Description 9010,1,9034,23,4,0,2020-03-03 12:39:00,
9011,abc9011,Product 9011,Product Description 9011,Product Description 9011,1,9035,23,4,0,2020-03-03 12:39:00,
9012,abc9012,Product 9012,Product Description 9012,Product Description 9012,1,9036,23,4,0,2020-03-03 12:39:00,
9013,abc9013,Product 9013,Product Description 9013,Product Description 9013,1,9037,23,4,0,2020-03-03 12:39:00,
9014,abc9014,Product 9014,Product Description 9014,Product Description 9014,1,9038,23,4,0,2020-03-03 12:39:00,
9015,abc9015,Product 9015,Product Description 9015,Product Description 9015,1,9039,23,4,0,2020-03-03 12:39:00,
9016,abc9016,Product 9016,Product Description 9016,Product Description 9016,1,9040,23,4,0,2020-03-03 12:39:00,
9017,abc9017,Product 9017,Product Description 9017,Product Description 9017,1,9041,23,4,0,2020-03-03 12:39:00,
9018,abc9018,Product 9018,Product Description 9018,Product Description 9018,1,9042,23,4,0,2020-03-03 12:39:00,
9019,abc9019,Product 9019,Product Description 9019,Product Description 9019,1,9043,23,4,0,2020-03-03 12:39:00,
9020,abc9020,Product 9020,Product Description 9020,Product Description 9020,1,9044,23,4,0,2020-03-03 12:39:00,
9021,abc9021,Product 9021,Product Description 9021,Product Description 9021,1,9045,23,4,0,2020-03-03 12:39:00,
9022,abc9022,Product 9022,Product Description 9022,Product Description 9022,1,9046,23,4,0,2020-03-03 12:39:00,
9023,abc9023,Product 9023,Product Description 9023,Product Description 9023,1,9047,23,4,0,2020-03-03 12:39:00,
9024,abc9024,Product 9024,Product Description 9024,Product Description 9024,1,9048,23,4,0,2020-03-03 12:39:00,
9025,abc9025,Product 9025,Product Description 9025,Product Description 9025,1,9049,23,4,0,2020-03-03 12:39:00,
9026,abc9026,Product 9026,Product Description 9026,Product Description 9026,1,9050,23,4,0,2020-03-03 12:39:00,
9027,abc9027,Product 9027,Product Description 9027,Product Description 9027,1,9051,23,4,0,2020-03-03 12:39:00,
9028,abc9028,Product 9028,Product Description 9028,Product Description 9028,1,9052,23,4,0,2020-03-03 12:39:00,
9029,abc9029,Product 9029,Product Description 9029,Product Description 9029,1,9053,23,4,0,2020-03-03 12:39:00,
9030,abc9030,Product 9030,Product Description 9030,Product Description 9030,1,9054,23,4,0,2020-03-03 12:39:00,
9031,abc9031,Product 9031,Product Description 9031,Product Description 9031,1,9055,23,4,0,2020-03-03 12:39:00,
9032,abc9032,Product 9032,Product Description 9032,Product Description 9032,1,9056,23,4,0,2020-03-03 12:39:00,
9033,abc9033,Product 9033,Product Description 9033,Product Description 9033,1,9057,23,4,0,2020-03-03 12:39:00,
9034,abc9034,Product 9034,Product Description 9034,Product Description 9034,1,9058,23,4,0,2020-03-03 12:39:00,
9035,abc9035,Product 9035,Product Description 9035,Product Description 9035,1,9059,23,4,0,2020-03-03 12:39:00,
9036,abc9036,Product 9036,Product Description 9036,Product Description 9036,1,9060,23,4,0,2020-03-03 12:39:00,
9037,abc9037,Product 9037,Product Description 9037,Product Description 9037,1,9061,23,4,0,2020-03-03 12:39:00,
9038,abc9038,Product 9038,Product Description 9038,Product Description 9038,1,9062,23,4,0,2020-03-03 12:39:00,
9039,abc9039,Product 9039,Product Description 9039,Product Description 9039,1,9063,23,4,0,2020-03-03 12:39:00,
9040,abc9040,Product 9040,Product Description 9040,Product Description 9040,1,9064,23,4,0,2020-03-03 12:39:00,
9041,abc9041,Product 9041,Product Description 9041,Product Description 9041,1,9065,23,4,0,2020-03-03 12:39:00,
9042,abc9042,Product 9042,Product Description 9042,Product Description 9042,1,9066,23,4,0,2020-03-03 12:39:00,
9043,abc9043,Product 9043,Product Description 9043,Product Description 9043,1,9067,23,4,0,2020-03-03 12:39:00,
9044,abc9044,Product 9044,Product Description 9044,Product Description 9044,1,9068,23,4,0,2020-03-03 12:39:00,
9045,abc9045,Product 9045,Product Description 9045,Product Description 9045,1,9069,23,4,0,2020-03-03 12:39:00,
9046,abc9046,Product 9046,Product Description 9046,Product Description 9046,1,9070,23,4,0,2020-03-03 12:39:00,
9047,abc9047,Product 9047,Product Description 9047,Product Description 9047,1,9071,23,4,0,2020-03-03 12:39:00,
9048,abc9048,Product 9048,Product Description 9048,Product Description 9048,1,9072,23,4,0,2020-03-03 12:39:00,
9049,abc9049,Product 9049,Product Description 9049,Product Description 9049,1,9073,23,4,0,2020-03-03 12:39:00,
9050,abc9050,Product 9050,Product Description 9050,Product Description 9050,1,9074,23,4,0,2020-03-03 12:39:00,
9051,abc9051,Product 9051,Product Description 9051,Product Description 9051,1,9075,23,4,0,2020-03-03 12:39:00,
9052,abc9052,Product 9052,Product Description 9052,Product Description 9052,1,9076,23,4,0,2020-03-03 12:39:00,
9053,abc9053,Product 9053,Product Description 9053,Product Description 9053,1,9077,23,4,0,2020-03-03 12:39:00,
9054,abc9054,Product 9054,Product Description 9054,Product Description 9054,1,9078,23,4,0,2020-03-03 12:39:00,
9055,abc9055,Product 9055,Product Description 9055,Product Description 9055,1,9079,23,4,0,2020-03-03 12:39:00,
9056,abc9056,Product 9056,Product Description 9056,Product Description 9056,1,9080,23,4,0,2020-03-03 12:39:00,
9057,abc9057,Product 9057,Product Description 9057,Product Description 9057,1,9081,23,4,0,2020-03-03 12:39:00,
9058,abc9058,Product 9058,Product Description 9058,Product Description 9058,1,9082,23,4,0,2020-03-03 12:39:00,
9059,abc9059,Product 9059,Product Description 9059,Product Description 9059,1,9083,23,4,0,2020-03-03 12:39:00,
9060,abc9060,Product 9060,Product Description 9060,Product Description 9060,1,9084,23,4,0,2020-03-03 12:39:00,
9061,abc9061,Product 9061,Product Description 9061,Product Description 9061,1,9085,23,4,0,2020-03-03 12:39:00,
9062,abc9062,Product 9062,Product Description 9062,Product Description 9062,1,9086,23,4,0,2020-03-03 12:39:00,
9063,abc9063,Product 9063,Product Description 9063,Product Description 9063,1,9087,23,4,0,2020-03-03 12:39:00,
9064,abc9064,Product 9064,Product Description 9064,Product Description 9064,1,9088,23,4,0,2020-03-03 12:39:00,
9065,abc9065,Product 9065,Product Description 9065,Product Description 9065,1,9089,23,4,0,2020-03-03 12:39:00,
9066,abc9066,Product 9066,Product Description 9066,Product Description 9066,1,9090,23,4,0,2020-03-03 12:39:00,
9067,abc9067,Product 9067,Product Description 9067,Product Description 9067,1,9091,23,4,0,2020-03-03 12:39:00,
9068,abc9068,Product 9068,Product Description 9068,Product Description 9068,1,9092,23,4,0,2020-03-03 12:39:00,
9069,abc9069,Product 9069,Product Description 9069,Product Description 9069,1,9093,23,4,0,2020-03-03 12:39:00,
9070,abc9070,Product 9070,Product Description 9070,Product Description 9070,1,9094,23,4,0,2020-03-03 12:39:00,
9071,abc9071,Product 9071,Product Description 9071,Product Description 9071,1,9095,23,4,0,2020-03-03 12:39:00,
9072,abc9072,Product 9072,Product Description 9072,Product Description 9072,1,9096,23,4,0,2020-03-03 12:39:00,
9073,abc9073,Product 9073,Product Description 9073,Product Description 9073,1,9097,23,4,0,2020-03-03 12:39:00,
9074,abc9074,Product 9074,Product Description 9074,Product Description 9074,1,9098,23,4,0,2020-03-03 12:39:00,
9075,abc9075,Product 9075,Product Description 9075,Product Description 9075,1,9099,23,4,0,2020-03-03 12:39:00,
9076,abc9076,Product 9076,Product Description 9076,Product Description 9076,1,9100,23,4,0,2020-03-03 12:39:00,
9077,abc9077,Product 9077,Product Description 9077,Product Description 9077,1,9101,23,4,0,2020-03-03 12:39:00,
9078,abc9078,Product 9078,Product Description 9078,Product Description 9078,1,9102,23,4,0,2020-03-03 12:39:00,
9079,abc9079,Product 9079,Product Description 9079,Product Description 9079,1,9103,23,4,0,2020-03-03 12:39:00,
9080,abc9080,Product 9080,Product Description 9080,Product Description 9080,1,9104,23,4,0,2020-03-03 12:39:00,
9081,abc9081,Product 9081,Product Description 9081,Product Description 9081,1,9105,23,4,0,2020-03-03 12:39:00,
9082,abc9082,Product 9082,Product Description 9082,Product Description 9082,1,9106,23,4,0,2020-03-03 12:39:00,
9083,abc9083,Product 9083,Product Description 9083,Product Description 9083,1,9107,23,4,0,2020-03-03 12:39:00,
9084,abc9084,Product 9084,Product Description 9084,Product Description 9084,1,9108,23,4,0,2020-03-03 12:39:00,
9085,abc9085,Product 9085,Product Description 9085,Product Description 9085,1,9109,23,4,0,2020-03-03 12:39:00,
9086,abc9086,Product 9086,Product Description 9086,Product Description 9086,1,9110,23,4,0,2020-03-03 12:39:00,
9087,abc9087,Product 9087,Product Description 9087,Product Description 9087,1,9111,23,4,0,2020-03-03 12:39:00,
